dataset_index,sample_key,job,month,time_index,z0,local_z,global_z,height_m,y0,x0,valid_fraction_3d,valid_fraction_slice,score,u_R,u_MAE,u_RMSE,v_R,v_MAE,v_RMSE,w_R,w_MAE,w_RMSE,theta_prime_R,theta_prime_MAE,theta_prime_RMSE,theta_R,theta_MAE,theta_RMSE
479,camden/z22_camden201905/t0034/z000_y0544_x0544,z22_camden201905,5,34,0,12,12,120.0,544,544,0.5949583053588867,0.999664306640625,-0.03241583418569512,0.04714312502758923,1.7186269193690284,2.126668786390028,-0.15824854653117323,2.280849229808357,2.653154481159671,0.07822138895099391,0.5565831129943993,0.7470653773116341,0.010239975572038304,0.2885446994300363,0.3674976406955118,-0.0032101611395401906,0.283587931844273,0.37663853053360447
479,camden/z22_camden201905/t0034/z000_y0544_x0544,z22_camden201905,5,34,0,15,15,150.0,544,544,0.5949583053588867,1.0,-0.04593812574731434,-0.09368692883688277,1.6830416601042089,2.0440371030923936,0.0242088358424594,2.376966033323697,2.74416375325246,0.05069074741104646,0.6211524615389479,0.836166289571511,-0.09662132227927392,0.26040560294131865,0.35087509201608813,-0.09941174824000423,0.27348293690010905,0.38030349286065146
751,camden/z24_camden201907/t0037/z000_y0544_x0544,z24_camden201907,7,37,0,3,3,30.0,544,544,0.5949583053588867,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
751,camden/z24_camden201907/t0037/z000_y0544_x0544,z24_camden201907,7,37,0,5,5,50.0,544,544,0.5949583053588867,0.26806640625,-0.01235188942639906,-0.10527030968850491,1.786288681455323,2.110257524935707,0.04332462542881881,1.0360110498869788,1.2603376073470802,-0.043760189461187926,0.19650470160597486,0.26553416661628837,0.046068438150201875,1.7964289643766125,1.8162991003722797,0.047418952549091814,1.9194588409312654,1.9390662785337587
751,camden/z24_camden201907/t0037/z000_y0544_x0544,z24_camden201907,7,37,0,7,7,70.0,544,544,0.5949583053588867,0.8083648681640625,0.037611550193153806,0.09942697033667457,3.7448654690732464,3.9573177827505783,0.0043266854731221155,1.6809441490608261,1.8587611017814407,0.0064787775923249935,0.30522911304417844,0.39482106932018257,0.0038953271204348774,1.6669494463173902,1.684139333993699,0.0023274812157365226,1.5737154573758496,1.593398023687546
751,camden/z24_camden201907/t0037/z000_y0544_x0544,z24_camden201907,7,37,0,10,10,100.0,544,544,0.5949583053588867,0.98486328125,0.07445189384842064,0.15214690070232353,4.644506096679221,4.745989094240485,0.014993728856629803,1.7815625821773553,1.934862635141062,-0.0011458021902496038,0.4128521117489105,0.5183736361803305,0.06403985444919782,1.5613084956338692,1.574530631530128,0.06200225767856382,1.509507597704364,1.5244343835927079
751,camden/z24_camden201907/t0037/z000_y0544_x0544,z24_camden201907,7,37,0,12,12,120.0,544,544,0.5949583053588867,0.999664306640625,0.003713679683457651,0.04465192258645013,4.8317984274613,4.8953577169257825,-0.0083566525881212,1.7085924841426947,1.839014964532151,0.020374371264035844,0.44897998526651905,0.569116738595822,-0.04003353351663707,1.5306017960617604,1.5420319496196602,-0.04433606568738847,1.4991127906433883,1.5121575112539103
751,camden/z24_camden201907/t0037/z000_y0544_x0544,z24_camden201907,7,37,0,15,15,150.0,544,544,0.5949583053588867,1.0,-0.0383980190722618,-0.028321777143613478,4.648062548971211,4.697627716732764,-0.006871831052685759,1.7353745231084758,1.8380685275263817,0.0210232377942378,0.4606550209763398,0.6034081300444851,-0.10852567237307582,1.650978254418078,1.6587640481262185,-0.09154889882951615,1.656696601305157,1.6655865430058234
528,camden/z22_camden201905/t0038/z000_y0000_x0000,z22_camden201905,5,38,0,3,3,30.0,0,0,0.6953935623168945,0.0862579345703125,-0.02061046861126703,-0.02336558930705197,1.788778946628702,2.1465528822872004,-0.0010749429208668593,0.8986754599407081,1.114751303048333,0.08328204706833557,0.2901880641180548,0.43567091570275185,-0.06488153873964887,0.2731852845852088,0.34750596076355417,-0.062421693231105586,0.27687101095899025,0.35091047585051754
528,camden/z22_camden201905/t0038/z000_y0000_x0000,z22_camden201905,5,38,0,5,5,50.0,0,0,0.6953935623168945,0.771026611328125,0.07804053337306142,0.11373463019581376,1.6345023033643935,2.019104499651123,0.027400928391300303,1.2375618610102754,1.5476151450295144,0.06951963084788539,0.3421952193619922,0.45801817430523695,0.10066842530070899,0.21264690001034958,0.2708994412218311,0.09382417597435515,0.22524769728475813,0.28305747096240513
528,camden/z22_camden201905/t0038/z000_y0000_x0000,z22_camden201905,5,38,0,7,7,70.0,0,0,0.6953935623168945,0.98486328125,0.06393308383700694,0.15409694084919667,1.3250187110593548,1.6432786332817482,-0.013633068885521273,1.2633218329083997,1.5579256936516175,0.10858132355347516,0.4925053918531974,0.6333009353910581,0.03736664988818718,0.2378337380518314,0.2939020347947711,0.036738781715786865,0.23390066830545708,0.28968768662144095
528,camden/z22_camden201905/t0038/z000_y0000_x0000,z22_camden201905,5,38,0,10,10,100.0,0,0,0.6953935623168945,0.9993133544921875,0.030623123182220584,0.11874730593165626,1.1823595549157397,1.4757931612393995,-0.05342825818689204,1.225809693680512,1.49268291879,0.09212201587691113,0.5865813800041167,0.7455096604782966,0.01262142271083021,0.42150809562142016,0.5006554608220487,0.01200114585040479,0.47871936039070495,0.5575100429836011
528,camden/z22_camden201905/t0038/z000_y0000_x0000,z22_camden201905,5,38,0,12,12,120.0,0,0,0.6953935623168945,0.9998321533203125,0.048450802984737085,0.0967142755604496,1.13070194233469,1.402464180271298,0.038452036940660524,1.105689130566221,1.361548147347965,0.07454830999447407,0.6089366760117331,0.7778552675834184,-0.01033928756150066,0.5213403165153946,0.5524744412774198,-0.010997512136128788,0.6377130483243812,0.6694867676141858
528,camden/z22_camden201905/t0038/z000_y0000_x0000,z22_camden201905,5,38,0,15,15,150.0,0,0,0.6953935623168945,1.0,-0.014460113438005118,-0.02661529378221644,1.1112370547707542,1.3534244747960962,-0.012433654347373967,1.1022338670354657,1.3762461586853894,0.07646971288714034,0.6335480858951108,0.8097432171891624,-0.01846586894802198,0.4934615153933919,0.5561263768237937,-0.016032762839232505,0.43119517201557755,0.5068707978491668
532,camden/z22_camden201905/t0038/z000_y0256_x0000,z22_camden201905,5,38,0,3,3,30.0,256,0,0.5884284973144531,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
532,camden/z22_camden201905/t0038/z000_y0256_x0000,z22_camden201905,5,38,0,5,5,50.0,256,0,0.5884284973144531,0.2066497802734375,0.027989092706371777,0.04843290895717154,1.5229179921129434,1.8420699185200706,-0.07451608533220205,1.2330334607391003,1.5730662351115483,0.0662179665323411,0.2725916523231935,0.3627513038739889,0.1352292244440616,0.22894527378193535,0.2836531259623615,0.13716380883751092,0.19669620390261575,0.2530738442852558
532,camden/z22_camden201905/t0038/z000_y0256_x0000,z22_camden201905,5,38,0,7,7,70.0,256,0,0.5884284973144531,0.7820587158203125,0.06486753511201529,0.22957318946031416,1.6459938283176223,1.989007205783457,0.035230497310131066,1.7880581273424696,2.1921834989934466,0.10803293641881087,0.39640175516877696,0.5156076610206018,-0.13286160831432436,0.2980578031697706,0.35247315150462144,-0.1220390903365646,0.3395734717805772,0.39762802275532666
532,camden/z22_camden201905/t0038/z000_y0256_x0000,z22_camden201905,5,38,0,10,10,100.0,256,0,0.5884284973144531,0.996185302734375,0.0024274386023639682,0.1056453595736865,1.5935731638961645,1.9659122257039507,-0.02884998547513025,1.8072793199615553,2.1644288486209144,0.100433821394093,0.6030151496815596,0.7537143045102614,-0.11789053360734146,0.26137429168110904,0.31786433168054345,-0.10562426159079698,0.2773015519200494,0.3383114469453335
532,camden/z22_camden201905/t0038/z000_y0256_x0000,z22_camden201905,5,38,0,12,12,120.0,256,0,0.5884284973144531,0.9998626708984375,-0.07184725876565268,-0.021873276804066567,1.5227664878262244,1.8711583194529884,-0.06102826947837515,1.970856513070269,2.297526062245232,0.06832637222539957,0.6473986065852196,0.8079979034926603,-0.1849921447122722,0.2512584107322782,0.31337670506416226,-0.17276599837106688,0.35009886480701063,0.41127332762627067
532,camden/z22_camden201905/t0038/z000_y0256_x0000,z22_camden201905,5,38,0,15,15,150.0,256,0,0.5884284973144531,1.0,-0.06392641375737361,-0.11707089920747354,1.3237173059897032,1.659085735423202,0.016838321933763986,2.1374185590575507,2.4678478376568074,0.046699355853868196,0.646785335690879,0.8176891779635652,-0.1247199180170747,0.30724982631363673,0.3650364427792799,-0.1235490806172084,0.2750787031836808,0.32987119852606883
278,camden/z20_camden201903/t0036/z000_y0256_x0512,z20_camden201903,3,36,0,3,3,30.0,256,512,0.6474933624267578,0.0031890869140625,-0.7367747093458004,0.0951724708553912,2.412029308565496,2.9821890415480623,-0.12825112752814138,3.6769595853449624,4.407905715266215,0.24114670888313203,0.45830404952404635,0.6075927583494072,0.2509819401820225,0.306628405192252,0.3509471359698165,0.2482222134615915,0.21680037941088517,0.2606009056703116
278,camden/z20_camden201903/t0036/z000_y0256_x0512,z20_camden201903,3,36,0,5,5,50.0,256,512,0.6474933624267578,0.47259521484375,0.26831946750400815,0.31268902497313567,2.1511781939729833,2.6342656083000575,0.3406147787717361,2.4580459056452666,2.9255250076204327,0.22149814308081872,0.5669575851635414,0.7870393824988579,0.11435291615704841,0.40085588139641215,0.4171437397542235,0.09116932173561507,0.48097281620420257,0.5062181254451312
278,camden/z20_camden201903/t0036/z000_y0256_x0512,z20_camden201903,3,36,0,7,7,70.0,256,512,0.6474933624267578,0.94073486328125,0.1996340240871248,0.23938071150389295,2.693010481793141,3.2251247254460362,0.2284386429012442,3.1449018805621622,3.678274386852587,0.223381119795021,0.7754151574354045,1.0221755350990998,0.09891277622230309,0.36147960981846333,0.3742083916413037,0.08009038396767469,0.4327649714411067,0.4552974565808493
278,camden/z20_camden201903/t0036/z000_y0256_x0512,z20_camden201903,3,36,0,10,10,100.0,256,512,0.6474933624267578,0.999755859375,0.0072178080153773,0.003668562493719207,2.69848319929598,3.2860621199997486,0.011288779390382302,3.534265392765821,4.1414104839301755,0.16567565608699358,1.0449401828804132,1.3318317665811341,-0.025204177793631627,0.34517955719669585,0.3546079246883113,-0.024109254877102783,0.37438027424981163,0.3897174952759832
278,camden/z20_camden201903/t0036/z000_y0256_x0512,z20_camden201903,3,36,0,12,12,120.0,256,512,0.6474933624267578,1.0,0.015011444706328345,-0.01652073506712083,2.761154953346704,3.3653196812095514,0.001049577323673023,3.7293314368889696,4.356665128576062,0.1475919695876806,1.1000078484715843,1.393425488818258,0.052187005748604194,0.35954849372683384,0.363950677591618,0.04035343362384009,0.3522168784402311,0.3603096906447521
278,camden/z20_camden201903/t0036/z000_y0256_x0512,z20_camden201903,3,36,0,15,15,150.0,256,512,0.6474933624267578,1.0,-0.00825672857840553,-0.027242589945153335,2.812731925150729,3.4062731600620277,-0.047868672323273936,3.6915286786097568,4.340958289999598,0.1397485250734847,1.1058041988309206,1.3967199312885918,0.04417914784747912,0.44396565508395724,0.4866870571287603,0.02261511694259407,0.38688261387869716,0.43516592009764876
201,camden/z19_camden201902/t0038/z000_y0512_x0256,z19_camden201902,2,38,0,3,3,30.0,512,256,0.33730220794677734,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
201,camden/z19_camden201902/t0038/z000_y0512_x0256,z19_camden201902,2,38,0,5,5,50.0,512,256,0.33730220794677734,0.0065460205078125,-0.7534256440017767,0.031140846675450445,0.5834647216996947,0.7269731570960967,-0.025500686670995885,1.0970612150250059,1.2313402250867564,0.15873902359308573,0.1280861220535299,0.1625745647495186,0.14665339526803972,0.1737568628537905,0.1982908700462938,0.0003436769579769916,0.20746475610977563,0.24685851968879238
201,camden/z19_camden201902/t0038/z000_y0512_x0256,z19_camden201902,2,38,0,7,7,70.0,512,256,0.33730220794677734,0.1482086181640625,0.17400483068106923,0.11499888273474218,0.46034101608741373,0.5725384671055335,0.28500529789077395,0.7885842080539942,0.9943869243871609,0.2844988545125086,0.15538155901888964,0.20318711937070244,0.07911369894605264,0.16719014195670284,0.21485822928546244,0.036730030255223714,0.2933127851868147,0.3336238756479797
201,camden/z19_camden201902/t0038/z000_y0512_x0256,z19_camden201902,2,38,0,10,10,100.0,512,256,0.33730220794677734,0.459503173828125,0.2637146159818895,0.2558958606755212,0.6432838365638478,0.7794336260635548,0.4488003689586855,0.7667376915400046,0.9713996805918724,0.1984604765951962,0.23628632762059606,0.3076468443369934,0.028591647120629404,0.18147742589916485,0.2192546518252245,0.05434223676647231,0.23144555977000938,0.2814871980073953
201,camden/z19_camden201902/t0038/z000_y0512_x0256,z19_camden201902,2,38,0,12,12,120.0,512,256,0.33730220794677734,0.723175048828125,0.253952943830489,0.24773669993959468,0.6435430555518289,0.7855032243841665,0.45518541148177605,0.7822280180460794,0.9753154772374936,0.23828654781684025,0.25315550867697223,0.3330579604910485,-0.015936490231331098,0.1925890638505617,0.23862069001196057,-0.0014875446910168541,0.3015952504083125,0.3466212534903411
201,camden/z19_camden201902/t0038/z000_y0512_x0256,z19_camden201902,2,38,0,15,15,150.0,512,256,0.33730220794677734,0.9903411865234375,0.10277517130263228,0.08743031723331499,0.735550071209283,0.8937585624953441,0.37769515219594185,0.7698698111433275,0.9861675919319187,0.18380150657544161,0.29527326964233497,0.37711152601667736,-0.2768352733055187,0.23830390397847334,0.27659109835602746,-0.21593235284328255,0.2329673644249339,0.27441808699310083
415,camden/z21_camden201904/t0037/z000_y0544_x0544,z21_camden201904,4,37,0,3,3,30.0,544,544,0.5949583053588867,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
415,camden/z21_camden201904/t0037/z000_y0544_x0544,z21_camden201904,4,37,0,5,5,50.0,544,544,0.5949583053588867,0.26806640625,0.07516599952991947,0.18943523134788445,1.6806189978532562,1.817368980470343,-0.03589943189179718,1.0234892707731988,1.2366323668525097,0.0018061204647180367,0.1273934277040277,0.16564321744784974,0.08535265478821209,1.0247367284038462,1.041407012077572,0.10457414855229463,1.012201818177826,1.0301402518222806
415,camden/z21_camden201904/t0037/z000_y0544_x0544,z21_camden201904,4,37,0,7,7,70.0,544,544,0.5949583053588867,0.8083648681640625,0.07988807147813777,0.0050669193426330136,2.755351793402163,2.8370956832614804,0.06339526504844509,1.388950348163665,1.5901333997164628,0.06833152846089018,0.18616793200084006,0.24496963275601344,0.2100389220728637,1.1847002535868847,1.1968495464110949,0.18453478673833673,1.2146177043627129,1.2290697557444112
415,camden/z21_camden201904/t0037/z000_y0544_x0544,z21_camden201904,4,37,0,10,10,100.0,544,544,0.5949583053588867,0.98486328125,0.019468826570369142,-0.21472840751846492,3.33095711598013,3.391462865675675,0.28986310091667367,1.649496475176449,1.7965431447343974,0.03885018563822379,0.258153311072336,0.33775704850718546,-0.035083301603660404,1.2778994185599764,1.2907048170839253,-0.0033717072079364964,1.3865825064890327,1.399293095135096
415,camden/z21_camden201904/t0037/z000_y0544_x0544,z21_camden201904,4,37,0,12,12,120.0,544,544,0.5949583053588867,0.999664306640625,-0.06368751954630364,-0.08680961527286869,3.6796525498848096,3.7260374429054037,0.11487611962801263,1.7597653972188039,1.9008093866647993,0.037943491469283476,0.2635899473213804,0.34642788087076926,-0.30163188257627277,1.3174693855926494,1.3292335087240705,-0.26333642544896835,1.368111678043499,1.3786089689128267
415,camden/z21_camden201904/t0037/z000_y0544_x0544,z21_camden201904,4,37,0,15,15,150.0,544,544,0.5949583053588867,1.0,0.00801890421592117,-0.01188763684929353,4.076794455389972,4.127705353872522,0.27811594474337215,1.8861326719561475,2.0192587748027018,-0.029526516304126824,0.24219541773205222,0.32071912277559456,-0.3347387109272,1.2479309230875515,1.2583904286897536,-0.2671261305702963,1.2461742274463177,1.2564838137565029
546,camden/z22_camden201905/t0039/z000_y0000_x0512,z22_camden201905,5,39,0,3,3,30.0,0,512,0.6771478652954102,0.174072265625,0.2636300705692682,0.385379229401905,1.9530913156325318,2.396404680317935,0.09875398085975502,0.8655628441907414,1.1170752835048967,0.24716147772519417,0.3215930296979935,0.44983714882700154,0.3273014923657098,0.530218461139172,0.6594722552757865,0.32291010188931707,0.5436717724900426,0.6809330722047138
546,camden/z22_camden201905/t0039/z000_y0000_x0512,z22_camden201905,5,39,0,5,5,50.0,0,512,0.6771478652954102,0.55816650390625,0.3433291674673873,0.3172793514980227,1.7451730489991544,2.1068596279878102,0.1989918752372511,0.8973232478538845,1.1162731774021406,0.25119634403390323,0.3051291064158178,0.42571682657947046,0.6002976836333853,0.4061344493113299,0.4654105970198842,0.5794225376195508,0.5131081073775586,0.5721849950711628
546,camden/z22_camden201905/t0039/z000_y0000_x0512,z22_camden201905,5,39,0,7,7,70.0,0,512,0.6771478652954102,0.909332275390625,0.17456943690647828,0.14816808981776192,1.383272666442985,1.7455052885246003,0.06985049566034397,0.9337130232169676,1.1680348110930452,0.3254320090795413,0.31650051418718284,0.45093622370806524,0.32796532614065654,0.35080490133868536,0.41358001306033015,0.31141611454579005,0.32794961328574,0.39198120302285877
546,camden/z22_camden201905/t0039/z000_y0000_x0512,z22_camden201905,5,39,0,10,10,100.0,0,512,0.6771478652954102,0.9977569580078125,0.07884681391699196,0.10473643377866569,1.2259729943026565,1.5493460389597193,0.01753115772075131,0.9748508632698095,1.2123272284860858,0.2501727975860785,0.34534995152170733,0.4910342890018614,0.09417806805156835,0.248404652539763,0.29220425173723724,0.0858265010520408,0.25271846986684376,0.3035389442655442
546,camden/z22_camden201905/t0039/z000_y0000_x0512,z22_camden201905,5,39,0,12,12,120.0,0,512,0.6771478652954102,0.998809814453125,0.07240108453776531,0.1107054169259037,1.19705084587725,1.4641563389949712,0.023053632296527238,0.7521630450739439,0.9840492053793293,0.21796609336395117,0.32132907524098286,0.47780887628749785,0.05874845056686766,0.16290984418470927,0.2075580578189912,0.02990467615941089,0.17309916058412456,0.22427216221775445
546,camden/z22_camden201905/t0039/z000_y0000_x0512,z22_camden201905,5,39,0,15,15,150.0,0,512,0.6771478652954102,0.99896240234375,0.053312801554574026,0.05649365555340845,1.333427042440932,1.5712806007622935,0.01124627351013961,0.8250507661233921,1.0410305037825953,0.17676010952175703,0.2810815710901343,0.4415588655286865,0.0830632836249774,0.20554134128917412,0.2344654198799923,0.021530155700644912,0.24542618054231288,0.29837399418900457
216,camden/z19_camden201902/t0039/z000_y0512_x0000,z19_camden201902,2,39,0,3,3,30.0,512,0,0.3696422576904297,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
216,camden/z19_camden201902/t0039/z000_y0512_x0000,z19_camden201902,2,39,0,5,5,50.0,512,0,0.3696422576904297,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
216,camden/z19_camden201902/t0039/z000_y0512_x0000,z19_camden201902,2,39,0,7,7,70.0,512,0,0.3696422576904297,0.1138916015625,0.036800249378443124,0.06061051641025423,0.3537597001589124,0.4371891222881483,-0.1034909331098875,0.6769458896381678,0.835349868932165,0.26672876343661905,0.10517482993798505,0.13589059308165843,0.15388782820593525,0.14645551827048436,0.17959233057269783,0.09544544567864732,0.15670827883999447,0.1946717923543358
216,camden/z19_camden201902/t0039/z000_y0512_x0000,z19_camden201902,2,39,0,10,10,100.0,512,0,0.3696422576904297,0.614349365234375,0.13467500572546046,-0.019344403898198508,0.5006124561444449,0.6178750851369483,0.17653984063163733,0.7305821001893876,0.9228694057001985,0.14675457556325827,0.17763944803493298,0.22929294263479666,0.2892754963623759,0.18910994275861806,0.23214295138208804,0.21300461444811444,0.21119428819115652,0.26394175745313675
216,camden/z19_camden201902/t0039/z000_y0512_x0000,z19_camden201902,2,39,0,12,12,120.0,512,0,0.3696422576904297,0.827423095703125,0.17141224894231272,0.04111774407981327,0.5338820299170824,0.6768187266599344,0.2563359829788683,0.7634730856812472,0.957317223392912,0.13470538220740408,0.22703601114434763,0.2926231581945174,0.24227270144561594,0.14833418213797483,0.17529780211654414,0.16018236545349018,0.15015581816383197,0.18300129004077706
216,camden/z19_camden201902/t0039/z000_y0512_x0000,z19_camden201902,2,39,0,15,15,150.0,512,0,0.3696422576904297,0.9937744140625,0.17352862098683733,0.006335678628574062,0.718721446940741,0.8739523830245888,0.36583471719223626,0.9241570850095003,1.1250860802613378,0.07197749490026652,0.2955845584954622,0.3754699174905872,0.15868043081816155,0.15867677041678474,0.1971783030399968,0.1177265657910815,0.20069810796788512,0.2453759802344529
229,camden/z20_camden201903/t0033/z000_y0256_x0256,z20_camden201903,3,33,0,3,3,30.0,256,256,0.5841083526611328,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
229,camden/z20_camden201903/t0033/z000_y0256_x0256,z20_camden201903,3,33,0,5,5,50.0,256,256,0.5841083526611328,0.227294921875,0.3074272205564373,0.339623574192621,2.5815719300851017,3.105799803822163,0.33106015148780626,2.498380508085775,3.0480421818841887,0.2745975964885883,0.5633313329132764,0.7652850747334373,0.2358321469754335,0.19219524304909685,0.22875129465347357,0.22812353547875638,0.22872910463720336,0.2669091562079119
229,camden/z20_camden201903/t0033/z000_y0256_x0256,z20_camden201903,3,33,0,7,7,70.0,256,256,0.5841083526611328,0.7523193359375,0.2975721370654419,0.3608807008354576,2.8801920154077094,3.5007936851166495,0.4059272662423126,2.7833216818566062,3.371561020824692,0.22079779948404626,0.8273858122217757,1.1036306949559833,0.07259783445608016,0.15821763725370125,0.19295675821764224,0.12168668869345313,0.1680836959955233,0.21102451853797505
229,camden/z20_camden201903/t0033/z000_y0256_x0256,z20_camden201903,3,33,0,10,10,100.0,256,256,0.5841083526611328,0.9882659912109375,0.1262479943141758,0.15903173396625644,2.9561044432620065,3.592438784008154,0.15490264865474207,2.722818200591576,3.3375463373247154,0.18707697371917598,1.1518628217499645,1.4778198870451404,0.028068446843470155,0.12430343430784428,0.1503684575943396,0.024269358541797875,0.13982313175181685,0.16875455023112418
229,camden/z20_camden201903/t0033/z000_y0256_x0256,z20_camden201903,3,33,0,12,12,120.0,256,256,0.5841083526611328,0.999298095703125,0.021874616281739374,0.007238518101674649,2.9299921631940467,3.520971768178658,0.02649100702640852,2.6452548636482187,3.235886020467688,0.1578227794752471,1.2190991039101224,1.5635494386525834,0.008712574052591649,0.11882217426821737,0.141455476044705,0.006044088552493438,0.13446523258933257,0.14888143774608645
229,camden/z20_camden201903/t0033/z000_y0256_x0256,z20_camden201903,3,33,0,15,15,150.0,256,256,0.5841083526611328,1.0,-0.022182105909043823,-0.026409730730071777,2.904430890834192,3.5338633588595356,-0.057040118940359597,2.614442000107374,3.2132128727996143,0.1450254883972186,1.2052844707262977,1.556239325664015,-0.0009037317770150988,0.21023221419181937,0.2495347357806101,-0.003436130701930738,0.2039607297629118,0.24179777618853823
885,camden/z25_camden201908/t0039/z000_y0256_x0256,z25_camden201908,8,39,0,3,3,30.0,256,256,0.5841083526611328,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
885,camden/z25_camden201908/t0039/z000_y0256_x0256,z25_camden201908,8,39,0,5,5,50.0,256,256,0.5841083526611328,0.227294921875,0.1621457788578538,0.24947192083369862,0.7873193849074213,0.9761840902147965,0.169014477864544,2.39385093013915,2.5556026226193485,0.22475689087956455,0.18190579640865187,0.23712057312379176,0.01775077907796269,0.24661840297977983,0.29722762339977044,0.018760607528622235,0.28710219427287004,0.3310930478620472
885,camden/z25_camden201908/t0039/z000_y0256_x0256,z25_camden201908,8,39,0,7,7,70.0,256,256,0.5841083526611328,0.7523193359375,0.17107987089100363,0.2818709918183526,1.0130674625403422,1.235027980002483,0.18466977965975237,2.7727626618889465,2.9845884665088973,0.19741328430591398,0.29347181801230515,0.38610422883049517,-0.00832025336651525,0.10147684698604965,0.12650090419613993,-0.007438793239429106,0.23148782752694858,0.24948367086203274
885,camden/z25_camden201908/t0039/z000_y0256_x0256,z25_camden201908,8,39,0,10,10,100.0,256,256,0.5841083526611328,0.9882659912109375,0.03842935216390189,0.0408319223517928,1.0468244341128874,1.2744675094486169,-0.06651473248045436,2.8614856781700304,3.175707531086515,0.13466884567059728,0.4776912796109184,0.6148368254409438,0.1627395737016143,0.08726809163986766,0.10195007084850082,0.0007022873065290991,0.09504084544616423,0.10995526234352729
885,camden/z25_camden201908/t0039/z000_y0256_x0256,z25_camden201908,8,39,0,12,12,120.0,256,256,0.5841083526611328,0.999298095703125,-0.12726238738904008,-0.1424921754385943,1.1553686738505693,1.368306584428574,-0.20440348351161022,3.0346700653954852,3.3407637950619593,0.09376328871123209,0.5418276961388145,0.6976133349581933,-0.042148284768120506,0.0938536978842812,0.11151149268242597,0.0006176293019671964,0.16021582521469763,0.1715747047209706
885,camden/z25_camden201908/t0039/z000_y0256_x0256,z25_camden201908,8,39,0,15,15,150.0,256,256,0.5841083526611328,1.0,-0.047515487299680324,-0.05912908352948626,1.2319538009796815,1.4674952268286958,-0.13690976147939707,2.8818886146200384,3.2164118145113454,0.06193594905431286,0.5418753671358552,0.7144139295558054,0.07200524400285277,0.0743750218389323,0.08552846140324204,nan,0.10261905379593372,0.1291177798662434
780,camden/z24_camden201907/t0039/z000_y0544_x0000,z24_camden201907,7,39,0,3,3,30.0,544,0,0.37184810638427734,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
780,camden/z24_camden201907/t0039/z000_y0544_x0000,z24_camden201907,7,39,0,5,5,50.0,544,0,0.37184810638427734,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
780,camden/z24_camden201907/t0039/z000_y0544_x0000,z24_camden201907,7,39,0,7,7,70.0,544,0,0.37184810638427734,0.1123199462890625,-0.012798318368081716,-0.010544934906977796,1.333476240374831,1.5129157550007484,-0.059914837872546776,1.6237641431896312,1.71482759311925,-0.03625709003584415,0.1297614417171895,0.19090229010173523,0.05470182642617636,0.4898524474002894,0.5348570510664336,0.05324800286410394,0.3815488210273103,0.443333895717089
780,camden/z24_camden201907/t0039/z000_y0544_x0000,z24_camden201907,7,39,0,10,10,100.0,544,0,0.37184810638427734,0.6246337890625,0.023819040758581666,-0.14034896249514153,2.0850130829298337,2.2147106967612817,0.018683928448867883,1.9266228008944704,1.983733101884449,0.004761738473981797,0.1603864928211936,0.21987410887158432,0.2646548630043134,0.5711190715120573,0.611509694223297,0.2528782330099928,0.6034548082737479,0.6470874115042257
780,camden/z24_camden201907/t0039/z000_y0544_x0000,z24_camden201907,7,39,0,12,12,120.0,544,0,0.37184810638427734,0.8283538818359375,0.006136237089386004,-0.07519627726112327,2.4788149240028488,2.634869801920813,-0.12854412464450105,1.861962528619368,1.9376545564953325,0.011286631093677448,0.19216729187624682,0.26979116919044144,0.30752418480668253,0.5993822594464296,0.626808292982343,0.2723670536628999,0.7162716861832857,0.7454815295613284
780,camden/z24_camden201907/t0039/z000_y0544_x0000,z24_camden201907,7,39,0,15,15,150.0,544,0,0.37184810638427734,0.9937744140625,0.16013567883554877,0.004741547328756323,2.527235647116418,2.658729905361168,0.029418676130941124,1.8332878932541703,1.9000826925388918,0.03537634766257827,0.23271263846347928,0.33204511822310395,0.5856431329661029,0.7344927622597701,0.7478867163031945,0.5346046987983303,0.7320759342982222,0.7499808175741073
494,camden/z22_camden201905/t0035/z000_y0544_x0512,z22_camden201905,5,35,0,3,3,30.0,544,512,0.5702686309814453,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
