epoch,train_loss,val_concentration_rmse,val_concentration_mae,val_concentration_R,val_target_enhancement_rmse,best_val_concentration_rmse,lr,elapsed_s
201,0.01070953393355012,1.2384664942472619,0.7889826154001519,0.9930175544986586,1.238466518607967,1.2356938947753553,1.25e-05,0.2533724308013916
202,0.010276073240675032,1.2339989692489053,0.7861496144834457,0.9930509242433462,1.2339990141965025,1.2339989692489053,1.25e-05,0.28545045852661133
203,0.010934917838312685,1.2367889599592248,0.7878598733643941,0.9930313889374386,1.2367890319826254,1.2339989692489053,1.25e-05,0.17450785636901855
204,0.010405756824184209,1.235743563450811,0.7879568291789274,0.9930364039320164,1.2357435721259458,1.2339989692489053,1.25e-05,0.20618581771850586
205,0.010913684440311044,1.237087753442467,0.7871150820509125,0.9930192213225489,1.2370877542933894,1.2339989692489053,1.25e-05,0.2820453643798828
206,0.010848975158296525,1.2368102269758376,0.7876068405092201,0.9930191275573564,1.2368102815755004,1.2339989692489053,1.25e-05,0.2723069190979004
207,0.01118627208052203,1.2340463984820693,0.7884017120900876,0.9930501227252597,1.2340463467077851,1.2339989692489053,1.25e-05,0.24418115615844727
208,0.010796734888572246,1.2373725208105673,0.7875958378535232,0.9930278309851698,1.2373725356088037,1.2339989692489053,1.25e-05,0.2552177906036377
209,0.010638883570209146,1.236346764094186,0.787846622410725,0.993036387542591,1.2363467211299173,1.2339989692489053,1.25e-05,0.16559433937072754
210,0.010569110105279833,1.237051307226126,0.7865446537901645,0.9930276576495028,1.237051322236415,1.2339989692489053,1.25e-05,0.17093920707702637
211,0.01078033895464614,1.240536181006017,0.7907393970050508,0.9930147300057225,1.240536185775052,1.2339989692489053,6.25e-06,0.19374346733093262
212,0.010771221888717264,1.2357936403542678,0.7875342588067449,0.9930309831990288,1.2357936001375276,1.2339989692489053,6.25e-06,0.28132200241088867
213,0.010753792594186962,1.237122747718818,0.787377383842874,0.9930308181230839,1.2371227861271399,1.2339989692489053,6.25e-06,0.25028419494628906
214,0.010602567170280963,1.2333541891800484,0.7868519334832783,0.9930664665101531,1.23335416633505,1.2333541891800484,6.25e-06,0.24103760719299316
215,0.01050038292305544,1.2329206277392182,0.7869074472278978,0.9930705951386978,1.2329205527131955,1.2329206277392182,6.25e-06,0.18516039848327637
216,0.010677547485101968,1.2327994151472998,0.785454143510464,0.9930672083770342,1.2327993751031154,1.2327994151472998,6.25e-06,0.32115817070007324
217,0.011321884405333549,1.2330866368527122,0.7854995220016464,0.9930699531414292,1.2330866761866464,1.2327994151472998,6.25e-06,0.23546218872070312
218,0.010801543947309256,1.233825347684432,0.7875800389735669,0.993053801848541,1.2338253288819498,1.2327994151472998,6.25e-06,0.22615289688110352
219,0.01081419934052974,1.2334513414390595,0.7864745711615337,0.9930700336883843,1.2334513478821048,1.2327994151472998,6.25e-06,0.28922319412231445
220,0.01083008130080998,1.2311253701289704,0.7853612826162356,0.9930835045228431,1.231125415657567,1.2311253701289704,6.25e-06,0.23606371879577637
