Task2_V3 target=background-normalized enhancement
Profile cache=/data/cd25/task2_V1/3D_UNet_pft/processed/average_profile_cache
Train samples=16036 val samples=1988 depth=16
Feature channels: local=30, global=16
Global context enabled=True
Previous timestep CO2 is excluded completely. Target/reconstruction use current incoming background CO2.
Using device=cuda
Enhancement mean per z=[18.886600494384766, 16.7189998626709, 15.482099533081055, 14.383000373840332, 13.056300163269043, 12.009900093078613, 11.010199546813965, 9.994500160217285, 9.070699691772461, 8.277700424194336, 7.577400207519531, 6.953499794006348, 6.388400077819824, 5.8678998947143555, 5.395500183105469, 4.963799953460693]
Enhancement std per z=[12.243900299072266, 11.43589973449707, 10.716500282287598, 10.089200019836426, 9.332599639892578, 8.761799812316895, 8.208600044250488, 7.599299907684326, 7.019800186157227, 6.507400035858154, 6.0543999671936035, 5.6528000831604, 5.305600166320801, 5.009900093078613, 4.7652997970581055, 4.5625]
Valid fraction per z=[0.20569999516010284, 0.42410001158714294, 0.6417999863624573, 0.8349999785423279, 0.933899998664856, 0.9614999890327454, 0.9761999845504761, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234]
Layer weights=[2.3956000804901123, 1.7338999509811401, 1.3769999742507935, 1.15339994430542, 1.0187000036239624, 0.9318000078201294, 0.8665000200271606, 0.8179000020027161, 0.7804999947547913, 0.7513999938964844, 0.7286999821662903, 0.7110000252723694, 0.6973000168800354, 0.6865000128746033, 0.6782000064849854, 0.6717000007629395]
epoch=029 train_loss=0.030712 val_conc_R=0.983059 val_conc_MAE=1.283782 val_conc_RMSE=1.929536 val_enhancement_RMSE=1.929536 best=1.880501 lr=0.0003 improved=0 no_improve=2 elapsed=0.3s
epoch=030 train_loss=0.032097 val_conc_R=0.984099 val_conc_MAE=1.257037 val_conc_RMSE=1.891685 val_enhancement_RMSE=1.891685 best=1.880501 lr=0.0003 improved=0 no_improve=3 elapsed=0.2s
epoch=031 train_loss=0.029512 val_conc_R=0.985254 val_conc_MAE=1.212303 val_conc_RMSE=1.805529 val_enhancement_RMSE=1.805529 best=1.805529 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=032 train_loss=0.028655 val_conc_R=0.985345 val_conc_MAE=1.192277 val_conc_RMSE=1.820513 val_enhancement_RMSE=1.820513 best=1.805529 lr=0.0003 improved=0 no_improve=1 elapsed=0.3s
epoch=033 train_loss=0.026449 val_conc_R=0.986183 val_conc_MAE=1.164829 val_conc_RMSE=1.772738 val_enhancement_RMSE=1.772738 best=1.772738 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=034 train_loss=0.026217 val_conc_R=0.985913 val_conc_MAE=1.169886 val_conc_RMSE=1.783850 val_enhancement_RMSE=1.783850 best=1.772738 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
epoch=035 train_loss=0.025047 val_conc_R=0.986080 val_conc_MAE=1.156301 val_conc_RMSE=1.747238 val_enhancement_RMSE=1.747238 best=1.747238 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=036 train_loss=0.025385 val_conc_R=0.986462 val_conc_MAE=1.133764 val_conc_RMSE=1.720432 val_enhancement_RMSE=1.720432 best=1.720432 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=037 train_loss=0.026153 val_conc_R=0.986265 val_conc_MAE=1.141822 val_conc_RMSE=1.735766 val_enhancement_RMSE=1.735766 best=1.720432 lr=0.0003 improved=0 no_improve=1 elapsed=0.3s
epoch=038 train_loss=0.024697 val_conc_R=0.986252 val_conc_MAE=1.149151 val_conc_RMSE=1.738425 val_enhancement_RMSE=1.738425 best=1.720432 lr=0.0003 improved=0 no_improve=2 elapsed=0.3s
epoch=039 train_loss=0.025346 val_conc_R=0.986817 val_conc_MAE=1.127195 val_conc_RMSE=1.705207 val_enhancement_RMSE=1.705207 best=1.705207 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=040 train_loss=0.023963 val_conc_R=0.986856 val_conc_MAE=1.143642 val_conc_RMSE=1.759381 val_enhancement_RMSE=1.759381 best=1.705207 lr=0.0003 improved=0 no_improve=1 elapsed=0.3s
epoch=041 train_loss=0.024668 val_conc_R=0.986776 val_conc_MAE=1.129753 val_conc_RMSE=1.699621 val_enhancement_RMSE=1.699621 best=1.699621 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=042 train_loss=0.023013 val_conc_R=0.987293 val_conc_MAE=1.105854 val_conc_RMSE=1.668212 val_enhancement_RMSE=1.668212 best=1.668212 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
